"cluster_code","province","division","district","hh02","n_children","elig_tcv","elig_polio","n_hh"
"25","AJK","Mirpur","Kotli",93,3,3,1,6
"25","AJK","Mirpur","Kotli",116,5,5,2,6
"250","Balochistan","Nasirabad","Jaffarabad",1,2,1,2,6
"250","Balochistan","Nasirabad","Jaffarabad",4,4,4,1,6
"250","Balochistan","Nasirabad","Jaffarabad",7,2,2,0,6
"250","Balochistan","Nasirabad","Jaffarabad",10,3,3,1,6
"250","Balochistan","Nasirabad","Jaffarabad",13,3,3,0,6
"250","Balochistan","Nasirabad","Jaffarabad",16,3,3,2,6
"251","Balochistan","Nasirabad","Jaffarabad",1,1,1,0,6
"251","Balochistan","Nasirabad","Jaffarabad",7,1,1,0,6
"251","Balochistan","Nasirabad","Jaffarabad",10,2,2,0,6
"251","Balochistan","Nasirabad","Jaffarabad",13,5,5,4,6
"251","Balochistan","Nasirabad","Jaffarabad",16,3,3,2,6
"252","Balochistan","Nasirabad","Jaffarabad",2,1,1,1,6
"252","Balochistan","Nasirabad","Jaffarabad",5,4,4,0,6
"252","Balochistan","Nasirabad","Jaffarabad",8,1,1,1,6
"252","Balochistan","Nasirabad","Jaffarabad",11,4,4,2,6
"252","Balochistan","Nasirabad","Jaffarabad",14,2,2,1,6
"252","Balochistan","Nasirabad","Jaffarabad",17,1,1,0,6
"253","Balochistan","Nasirabad","Jaffarabad",3,2,2,0,6
"253","Balochistan","Nasirabad","Jaffarabad",6,7,7,2,6
"253","Balochistan","Nasirabad","Jaffarabad",9,1,1,0,6
"253","Balochistan","Nasirabad","Jaffarabad",12,3,3,0,6
"253","Balochistan","Nasirabad","Jaffarabad",15,1,1,1,6
"253","Balochistan","Nasirabad","Jaffarabad",18,3,3,0,6
"254","Balochistan","Nasirabad","Jaffarabad",4,3,3,3,6
"254","Balochistan","Nasirabad","Jaffarabad",10,2,2,2,6
"254","Balochistan","Nasirabad","Jaffarabad",16,2,2,1,6
"254","Balochistan","Nasirabad","Jaffarabad",22,3,3,1,6
"254","Balochistan","Nasirabad","Jaffarabad",28,2,2,2,6
"254","Balochistan","Nasirabad","Jaffarabad",34,1,1,0,6
"255","Balochistan","Nasirabad","Jaffarabad",2,1,1,0,5
"255","Balochistan","Nasirabad","Jaffarabad",11,3,3,0,5
"255","Balochistan","Nasirabad","Jaffarabad",14,1,1,1,5
"255","Balochistan","Nasirabad","Jaffarabad",17,1,1,1,5
"257","Balochistan","Nasirabad","Jaffarabad",8,3,3,2,6
"257","Balochistan","Nasirabad","Jaffarabad",12,1,1,0,6
"257","Balochistan","Nasirabad","Jaffarabad",20,1,1,0,6
"257","Balochistan","Nasirabad","Jaffarabad",24,4,4,2,6
"259","Balochistan","Nasirabad","Jhal Magsi",3,3,3,2,6
"259","Balochistan","Nasirabad","Jhal Magsi",8,5,4,3,6
"259","Balochistan","Nasirabad","Jhal Magsi",13,1,1,1,6
"259","Balochistan","Nasirabad","Jhal Magsi",18,4,4,2,6
"259","Balochistan","Nasirabad","Jhal Magsi",23,3,3,1,6
"259","Balochistan","Nasirabad","Jhal Magsi",28,3,3,1,6
"261","Balochistan","Nasirabad","Jhal Magsi",4,1,1,0,6
"261","Balochistan","Nasirabad","Jhal Magsi",13,4,4,1,6
"261","Balochistan","Nasirabad","Jhal Magsi",22,1,1,1,6
"261","Balochistan","Nasirabad","Jhal Magsi",31,3,3,2,6
"261","Balochistan","Nasirabad","Jhal Magsi",40,8,7,2,6
"261","Balochistan","Nasirabad","Jhal Magsi",49,5,5,3,6
"262","Balochistan","Nasirabad","Jhal Magsi",14,2,1,2,6
"262","Balochistan","Nasirabad","Jhal Magsi",32,1,1,0,6
"262","Balochistan","Nasirabad","Jhal Magsi",50,3,3,1,6
"262","Balochistan","Nasirabad","Jhal Magsi",68,5,5,2,6
"262","Balochistan","Nasirabad","Jhal Magsi",86,4,4,1,6
"262","Balochistan","Nasirabad","Jhal Magsi",104,5,5,3,6
"263","Balochistan","Nasirabad","Jhal Magsi",15,4,4,2,6
"263","Balochistan","Nasirabad","Jhal Magsi",35,3,3,2,6
"263","Balochistan","Nasirabad","Jhal Magsi",55,1,1,0,6
"263","Balochistan","Nasirabad","Jhal Magsi",75,1,1,1,6
"263","Balochistan","Nasirabad","Jhal Magsi",95,2,2,1,6
"263","Balochistan","Nasirabad","Jhal Magsi",115,5,5,3,6
"264","Balochistan","Nasirabad","Naseerabad",4,1,1,1,6
"264","Balochistan","Nasirabad","Naseerabad",17,6,6,2,6
"264","Balochistan","Nasirabad","Naseerabad",30,2,2,0,6
"264","Balochistan","Nasirabad","Naseerabad",43,3,3,1,6
"264","Balochistan","Nasirabad","Naseerabad",56,1,1,0,6
"264","Balochistan","Nasirabad","Naseerabad",69,6,6,2,6
"265","Balochistan","Nasirabad","Naseerabad",8,7,7,1,6
"265","Balochistan","Nasirabad","Naseerabad",29,1,1,1,6
"265","Balochistan","Nasirabad","Naseerabad",50,2,2,0,6
"265","Balochistan","Nasirabad","Naseerabad",71,1,1,1,6
"265","Balochistan","Nasirabad","Naseerabad",92,1,1,0,6
"265","Balochistan","Nasirabad","Naseerabad",113,5,5,1,6
"266","Balochistan","Nasirabad","Naseerabad",3,4,4,0,5
"266","Balochistan","Nasirabad","Naseerabad",17,3,3,0,5
"266","Balochistan","Nasirabad","Naseerabad",59,2,2,1,5
"266","Balochistan","Nasirabad","Naseerabad",73,1,1,1,5
"267","Balochistan","Nasirabad","Naseerabad",4,6,6,1,6
"267","Balochistan","Nasirabad","Naseerabad",14,1,1,0,6
"267","Balochistan","Nasirabad","Naseerabad",34,5,5,2,6
"267","Balochistan","Nasirabad","Naseerabad",44,4,4,2,6
"267","Balochistan","Nasirabad","Naseerabad",54,4,4,0,6
"268","Balochistan","Nasirabad","Naseerabad",2,3,3,1,6
"268","Balochistan","Nasirabad","Naseerabad",51,6,6,0,6
"268","Balochistan","Nasirabad","Naseerabad",100,2,2,0,6
"268","Balochistan","Nasirabad","Naseerabad",198,6,6,1,6
"268","Balochistan","Nasirabad","Naseerabad",247,1,1,0,6
"269","Balochistan","Nasirabad","Naseerabad",2,5,5,2,4
"269","Balochistan","Nasirabad","Naseerabad",13,5,5,0,4
"269","Balochistan","Nasirabad","Naseerabad",57,4,4,0,4
"27","AJK","Mirpur","Kotli",12,2,2,0,6
"27","AJK","Mirpur","Kotli",56,2,2,0,6
"27","AJK","Mirpur","Kotli",78,1,0,1,6
"27","AJK","Mirpur","Kotli",100,1,0,1,6
"270","Balochistan","Nasirabad","Naseerabad",41,5,5,0,5
"270","Balochistan","Nasirabad","Naseerabad",62,1,1,1,5
"270","Balochistan","Nasirabad","Naseerabad",83,4,4,0,5
"270","Balochistan","Nasirabad","Naseerabad",104,5,5,2,5
"270","Balochistan","Nasirabad","Naseerabad",125,5,5,1,5
"271","Balochistan","Nasirabad","Naseerabad",10,1,1,0,6
"271","Balochistan","Nasirabad","Naseerabad",42,1,1,0,6
"271","Balochistan","Nasirabad","Naseerabad",58,6,6,2,6
"271","Balochistan","Nasirabad","Naseerabad",74,3,3,1,6
"271","Balochistan","Nasirabad","Naseerabad",90,3,3,0,6
"272","Balochistan","Nasirabad","Naseerabad",2,4,4,1,5
"272","Balochistan","Nasirabad","Naseerabad",38,1,1,0,5
"272","Balochistan","Nasirabad","Naseerabad",47,2,2,0,5
"273","Balochistan","Nasirabad","Naseerabad",19,3,3,0,5
"273","Balochistan","Nasirabad","Naseerabad",31,5,5,1,5
"273","Balochistan","Nasirabad","Naseerabad",43,15,15,3,5
"273","Balochistan","Nasirabad","Naseerabad",67,2,2,1,5
"274","Balochistan","Nasirabad","Naseerabad",16,3,3,0,6
"274","Balochistan","Nasirabad","Naseerabad",47,4,4,0,6
"274","Balochistan","Nasirabad","Naseerabad",109,2,2,1,6
"274","Balochistan","Nasirabad","Naseerabad",140,3,3,0,6
"274","Balochistan","Nasirabad","Naseerabad",171,2,2,1,6
"275","Balochistan","Nasirabad","Naseerabad",7,1,1,1,6
"275","Balochistan","Nasirabad","Naseerabad",15,3,3,1,6
"275","Balochistan","Nasirabad","Naseerabad",31,4,4,0,6
"275","Balochistan","Nasirabad","Naseerabad",39,3,3,1,6
"275","Balochistan","Nasirabad","Naseerabad",47,1,1,1,6
"276","Balochistan","Nasirabad","Naseerabad",15,2,2,1,5
"276","Balochistan","Nasirabad","Naseerabad",23,1,1,0,5
"276","Balochistan","Nasirabad","Naseerabad",31,3,3,2,5
"276","Balochistan","Nasirabad","Naseerabad",39,2,2,2,5
"277","Balochistan","Nasirabad","Naseerabad",4,2,2,1,4
"277","Balochistan","Nasirabad","Naseerabad",31,5,5,0,4
"277","Balochistan","Nasirabad","Naseerabad",40,1,1,0,4
"277","Balochistan","Nasirabad","Naseerabad",49,4,4,2,4
"278","Balochistan","Nasirabad","Naseerabad",1,5,5,2,5
"278","Balochistan","Nasirabad","Naseerabad",8,2,2,1,5
"278","Balochistan","Nasirabad","Naseerabad",15,2,2,1,5
"278","Balochistan","Nasirabad","Naseerabad",22,4,4,2,5
"278","Balochistan","Nasirabad","Naseerabad",36,5,5,2,5
"279","Balochistan","Nasirabad","Naseerabad",3,4,4,0,5
"279","Balochistan","Nasirabad","Naseerabad",14,1,1,0,5
"279","Balochistan","Nasirabad","Naseerabad",36,3,3,1,5
"28","AJK","Mirpur","Kotli",13,1,1,0,6
"28","AJK","Mirpur","Kotli",61,2,2,0,6
"28","AJK","Mirpur","Kotli",133,1,1,0,6
"280","Balochistan","Nasirabad","Naseerabad",6,5,5,2,5
"280","Balochistan","Nasirabad","Naseerabad",16,2,2,2,5
"280","Balochistan","Nasirabad","Naseerabad",26,4,4,0,5
"280","Balochistan","Nasirabad","Naseerabad",36,4,4,2,5
"281","Balochistan","Nasirabad","Naseerabad",22,2,2,2,4
"281","Balochistan","Nasirabad","Naseerabad",31,6,6,1,4
"281","Balochistan","Nasirabad","Naseerabad",40,3,3,1,4
"281","Balochistan","Nasirabad","Naseerabad",49,7,7,2,4
"282","Balochistan","Nasirabad","Naseerabad",29,4,4,2,5
"282","Balochistan","Nasirabad","Naseerabad",42,3,3,2,5
"282","Balochistan","Nasirabad","Naseerabad",55,3,3,3,5
"282","Balochistan","Nasirabad","Naseerabad",68,3,3,1,5
"283","Balochistan","Nasirabad","Naseerabad",9,5,5,0,6
"283","Balochistan","Nasirabad","Naseerabad",22,6,6,2,6
"283","Balochistan","Nasirabad","Naseerabad",35,5,5,1,6
"283","Balochistan","Nasirabad","Naseerabad",48,5,5,3,6
"283","Balochistan","Nasirabad","Naseerabad",61,2,2,0,6
"283","Balochistan","Nasirabad","Naseerabad",74,1,1,0,6
"284","Balochistan","Nasirabad","Sohbatpur",8,10,9,3,6
"284","Balochistan","Nasirabad","Sohbatpur",28,13,13,3,6
"284","Balochistan","Nasirabad","Sohbatpur",48,1,1,1,6
"284","Balochistan","Nasirabad","Sohbatpur",68,1,1,0,6
"284","Balochistan","Nasirabad","Sohbatpur",180,6,6,3,6
"285","Balochistan","Nasirabad","Sohbatpur",39,2,2,2,5
"285","Balochistan","Nasirabad","Sohbatpur",57,6,5,1,5
"285","Balochistan","Nasirabad","Sohbatpur",75,4,4,2,5
"285","Balochistan","Nasirabad","Sohbatpur",93,8,8,3,5
"287","Balochistan","Nasirabad","Sohbatpur",3,2,1,2,5
"287","Balochistan","Nasirabad","Sohbatpur",8,8,8,8,5
"287","Balochistan","Nasirabad","Sohbatpur",13,8,8,2,5
"287","Balochistan","Nasirabad","Sohbatpur",18,4,4,2,5
"287","Balochistan","Nasirabad","Sohbatpur",28,5,5,4,5
"288","Balochistan","Nasirabad","Sohbatpur",5,2,2,1,5
"288","Balochistan","Nasirabad","Sohbatpur",41,5,5,1,5
"288","Balochistan","Nasirabad","Sohbatpur",59,4,4,3,5
"288","Balochistan","Nasirabad","Sohbatpur",77,1,1,0,5
"29","AJK","Mirpur","Kotli",16,2,2,1,7
"29","AJK","Mirpur","Kotli",35,3,3,0,7
"29","AJK","Mirpur","Kotli",54,5,5,2,7
"29","AJK","Mirpur","Kotli",73,3,3,0,7
"29","AJK","Mirpur","Kotli",92,6,5,3,7
"29","AJK","Mirpur","Kotli",111,2,2,1,7
"295","Balochistan","Quetta","Chaman",79,2,2,0,1
"299","Balochistan","Quetta","Quetta",11,1,1,0,6
"299","Balochistan","Quetta","Quetta",18,3,3,0,6
"299","Balochistan","Quetta","Quetta",50,4,3,3,6
"299","Balochistan","Quetta","Quetta",146,4,4,3,6
"299","Balochistan","Quetta","Quetta",178,1,1,0,6
"3","AJK","Mirpur","Bhimber",24,6,6,2,6
"3","AJK","Mirpur","Bhimber",196,5,5,2,6
"3","AJK","Mirpur","Bhimber",202,1,1,0,6
"3","AJK","Mirpur","Bhimber",332,4,4,2,6
"30","AJK","Mirpur","Kotli",16,2,2,1,7
"30","AJK","Mirpur","Kotli",31,3,3,2,7
"30","AJK","Mirpur","Kotli",46,5,5,0,7
"30","AJK","Mirpur","Kotli",47,3,3,2,7
"30","AJK","Mirpur","Kotli",76,3,3,1,7
"30","AJK","Mirpur","Kotli",93,6,6,4,7
"300","Balochistan","Quetta","Quetta",3,4,4,1,6
"300","Balochistan","Quetta","Quetta",11,3,3,1,6
"300","Balochistan","Quetta","Quetta",19,6,6,1,6
"300","Balochistan","Quetta","Quetta",27,2,2,0,6
"300","Balochistan","Quetta","Quetta",35,2,2,1,6
"300","Balochistan","Quetta","Quetta",43,5,5,1,6
"302","Balochistan","Quetta","Quetta",15,4,4,1,6
"302","Balochistan","Quetta","Quetta",52,3,3,0,6
"302","Balochistan","Quetta","Quetta",89,3,3,3,6
"302","Balochistan","Quetta","Quetta",126,3,3,1,6
"302","Balochistan","Quetta","Quetta",163,3,3,1,6
"302","Balochistan","Quetta","Quetta",200,2,2,0,6
"303","Balochistan","Quetta","Quetta",17,4,4,1,6
"303","Balochistan","Quetta","Quetta",72,3,3,0,6
"303","Balochistan","Quetta","Quetta",127,2,2,0,6
"303","Balochistan","Quetta","Quetta",182,5,5,1,6
"303","Balochistan","Quetta","Quetta",292,2,2,1,6
"304","Balochistan","Quetta","Quetta",4,1,1,0,6
"304","Balochistan","Quetta","Quetta",5,2,2,0,6
"304","Balochistan","Quetta","Quetta",8,3,3,0,6
"304","Balochistan","Quetta","Quetta",16,2,2,0,6
"304","Balochistan","Quetta","Quetta",20,3,3,0,6
"304","Balochistan","Quetta","Quetta",24,3,3,1,6
"306","Balochistan","Quetta","Quetta",4,2,2,0,6
"306","Balochistan","Quetta","Quetta",8,4,4,0,6
"306","Balochistan","Quetta","Quetta",12,5,5,1,6
"306","Balochistan","Quetta","Quetta",16,6,6,1,6
"306","Balochistan","Quetta","Quetta",20,2,1,1,6
"306","Balochistan","Quetta","Quetta",24,2,1,2,6
"307","Balochistan","Quetta","Quetta",8,5,5,2,6
"307","Balochistan","Quetta","Quetta",13,1,1,1,6
"307","Balochistan","Quetta","Quetta",18,5,5,1,6
"307","Balochistan","Quetta","Quetta",23,1,1,0,6
"307","Balochistan","Quetta","Quetta",28,2,2,0,6
"308","Balochistan","Quetta","Quetta",25,1,1,0,6
"308","Balochistan","Quetta","Quetta",52,2,2,0,6
"308","Balochistan","Quetta","Quetta",79,4,4,0,6
"308","Balochistan","Quetta","Quetta",106,4,4,0,6
"308","Balochistan","Quetta","Quetta",133,7,7,1,6
"308","Balochistan","Quetta","Quetta",160,2,2,0,6
"309","Balochistan","Quetta","Quetta",7,4,4,0,6
"309","Balochistan","Quetta","Quetta",37,3,3,3,6
"309","Balochistan","Quetta","Quetta",67,7,7,1,6
"309","Balochistan","Quetta","Quetta",97,3,3,0,6
"309","Balochistan","Quetta","Quetta",127,2,2,1,6
"309","Balochistan","Quetta","Quetta",157,2,2,0,6
"31","AJK","Mirpur","Mirpur",46,1,1,0,7
"31","AJK","Mirpur","Mirpur",220,2,2,0,7
"310","Balochistan","Quetta","Quetta",28,4,4,1,6
"310","Balochistan","Quetta","Quetta",70,1,1,1,6
"310","Balochistan","Quetta","Quetta",112,4,4,1,6
"310","Balochistan","Quetta","Quetta",154,1,1,0,6
"310","Balochistan","Quetta","Quetta",196,3,3,0,6
"310","Balochistan","Quetta","Quetta",238,2,2,1,6
"311","Balochistan","Quetta","Quetta",5,3,3,2,6
"311","Balochistan","Quetta","Quetta",48,2,2,1,6
"311","Balochistan","Quetta","Quetta",91,4,4,0,6
"311","Balochistan","Quetta","Quetta",134,3,3,0,6
"311","Balochistan","Quetta","Quetta",177,5,5,0,6
"311","Balochistan","Quetta","Quetta",220,2,2,0,6
"312","Balochistan","Quetta","Quetta",13,2,2,2,6
"312","Balochistan","Quetta","Quetta",56,4,4,2,6
"312","Balochistan","Quetta","Quetta",99,2,2,1,6
"312","Balochistan","Quetta","Quetta",142,4,4,0,6
"312","Balochistan","Quetta","Quetta",185,3,3,0,6
"313","Balochistan","Quetta","Quetta",10,5,5,0,6
"313","Balochistan","Quetta","Quetta",28,4,4,0,6
"313","Balochistan","Quetta","Quetta",46,2,2,1,6
"313","Balochistan","Quetta","Quetta",64,1,1,0,6
"313","Balochistan","Quetta","Quetta",82,1,1,0,6
"313","Balochistan","Quetta","Quetta",100,3,3,0,6
"314","Balochistan","Quetta","Quetta",2,3,3,2,6
"314","Balochistan","Quetta","Quetta",3,1,1,0,6
"314","Balochistan","Quetta","Quetta",15,3,3,1,6
"314","Balochistan","Quetta","Quetta",39,4,4,0,6
"314","Balochistan","Quetta","Quetta",51,1,1,1,6
"314","Balochistan","Quetta","Quetta",63,2,2,0,6
"315","Balochistan","Quetta","Quetta",4,4,4,1,6
"315","Balochistan","Quetta","Quetta",51,4,4,2,6
"315","Balochistan","Quetta","Quetta",98,2,2,1,6
"315","Balochistan","Quetta","Quetta",145,4,4,0,6
"315","Balochistan","Quetta","Quetta",192,3,3,2,6
"315","Balochistan","Quetta","Quetta",239,2,2,1,6
"316","Balochistan","Quetta","Quetta",3,3,3,0,6
"316","Balochistan","Quetta","Quetta",57,2,2,0,6
"316","Balochistan","Quetta","Quetta",111,3,3,2,6
"316","Balochistan","Quetta","Quetta",165,2,2,0,6
"316","Balochistan","Quetta","Quetta",219,3,3,0,6
"317","Balochistan","Quetta","Quetta",11,3,3,0,6
"317","Balochistan","Quetta","Quetta",59,5,5,0,6
"317","Balochistan","Quetta","Quetta",107,2,2,1,6
"317","Balochistan","Quetta","Quetta",155,5,5,2,6
"317","Balochistan","Quetta","Quetta",203,3,3,1,6
"317","Balochistan","Quetta","Quetta",251,5,5,2,6
"318","Balochistan","Quetta","Quetta",1,5,5,2,6
"318","Balochistan","Quetta","Quetta",14,2,2,0,6
"318","Balochistan","Quetta","Quetta",27,3,3,1,6
"318","Balochistan","Quetta","Quetta",40,2,2,2,6
"319","Balochistan","Quetta","Quetta",1,2,2,0,6
"319","Balochistan","Quetta","Quetta",5,1,1,0,6
"319","Balochistan","Quetta","Quetta",9,2,2,0,6
"319","Balochistan","Quetta","Quetta",13,4,4,0,6
"319","Balochistan","Quetta","Quetta",17,3,3,0,6
"319","Balochistan","Quetta","Quetta",21,2,2,0,6
"32","AJK","Mirpur","Mirpur",65,1,1,1,6
"32","AJK","Mirpur","Mirpur",103,2,2,0,6
"32","AJK","Mirpur","Mirpur",120,1,1,0,6
"32","AJK","Mirpur","Mirpur",216,2,2,2,6
"320","Balochistan","Quetta","Quetta",8,9,9,4,5
"320","Balochistan","Quetta","Quetta",16,9,8,2,5
"320","Balochistan","Quetta","Quetta",24,4,4,1,5
"320","Balochistan","Quetta","Quetta",32,5,4,3,5
"320","Balochistan","Quetta","Quetta",48,3,2,2,5
"323","Balochistan","Quetta","Quetta",14,2,2,0,4
"323","Balochistan","Quetta","Quetta",66,3,3,2,4
"323","Balochistan","Quetta","Quetta",92,3,3,1,4
"325","Balochistan","Quetta","Quetta",4,2,2,1,6
"325","Balochistan","Quetta","Quetta",28,3,3,1,6
"325","Balochistan","Quetta","Quetta",52,2,2,0,6
"325","Balochistan","Quetta","Quetta",76,4,3,1,6
"325","Balochistan","Quetta","Quetta",100,4,4,2,6
"325","Balochistan","Quetta","Quetta",124,2,2,0,6
"326","Balochistan","Quetta","Quetta",4,3,3,0,6
"326","Balochistan","Quetta","Quetta",13,3,3,3,6
"326","Balochistan","Quetta","Quetta",22,2,2,1,6
"326","Balochistan","Quetta","Quetta",40,5,5,1,6
"326","Balochistan","Quetta","Quetta",49,3,2,2,6
"327","Balochistan","Quetta","Quetta",12,4,4,0,6
"327","Balochistan","Quetta","Quetta",52,1,1,0,6
"327","Balochistan","Quetta","Quetta",92,1,0,1,6
"327","Balochistan","Quetta","Quetta",132,2,2,0,6
"327","Balochistan","Quetta","Quetta",172,4,3,1,6
"327","Balochistan","Quetta","Quetta",212,5,5,0,6
"328","Balochistan","Quetta","Quetta",7,3,3,0,6
"328","Balochistan","Quetta","Quetta",46,6,6,2,6
"328","Balochistan","Quetta","Quetta",85,3,3,0,6
"328","Balochistan","Quetta","Quetta",124,4,4,1,6
"328","Balochistan","Quetta","Quetta",163,5,5,2,6
"328","Balochistan","Quetta","Quetta",202,3,3,0,6
"329","Balochistan","Quetta","Quetta",14,5,5,1,6
"329","Balochistan","Quetta","Quetta",53,4,4,3,6
"329","Balochistan","Quetta","Quetta",92,2,2,1,6
"329","Balochistan","Quetta","Quetta",131,4,4,2,6
"329","Balochistan","Quetta","Quetta",170,6,5,1,6
"329","Balochistan","Quetta","Quetta",209,7,7,3,6
"33","AJK","Mirpur","Mirpur",25,3,3,0,6
"33","AJK","Mirpur","Mirpur",129,2,1,2,6
"33","AJK","Mirpur","Mirpur",181,3,3,2,6
"33","AJK","Mirpur","Mirpur",233,4,4,1,6
"33","AJK","Mirpur","Mirpur",285,5,5,1,6
"330","Balochistan","Quetta","Quetta",30,3,2,3,6
"330","Balochistan","Quetta","Quetta",88,3,3,0,6
"330","Balochistan","Quetta","Quetta",146,2,2,1,6
"330","Balochistan","Quetta","Quetta",204,2,2,0,6
"330","Balochistan","Quetta","Quetta",262,3,3,0,6
"330","Balochistan","Quetta","Quetta",302,5,5,1,6
"331","Balochistan","Quetta","Quetta",20,2,2,0,5
"331","Balochistan","Quetta","Quetta",78,2,2,0,5
"331","Balochistan","Quetta","Quetta",194,4,4,1,5
"331","Balochistan","Quetta","Quetta",252,1,1,0,5
"331","Balochistan","Quetta","Quetta",310,2,2,1,5
"332","Balochistan","Quetta","Quetta",19,5,5,2,6
"332","Balochistan","Quetta","Quetta",63,4,4,2,6
"332","Balochistan","Quetta","Quetta",107,3,3,0,6
"332","Balochistan","Quetta","Quetta",151,3,3,0,6
"332","Balochistan","Quetta","Quetta",195,2,2,0,6
"332","Balochistan","Quetta","Quetta",239,4,4,2,6
"333","Balochistan","Quetta","Quetta",5,6,6,2,6
"333","Balochistan","Quetta","Quetta",25,7,7,4,6
"333","Balochistan","Quetta","Quetta",45,6,6,3,6
"333","Balochistan","Quetta","Quetta",65,4,3,3,6
"333","Balochistan","Quetta","Quetta",85,3,3,2,6
"333","Balochistan","Quetta","Quetta",105,4,4,2,6
"334","Balochistan","Quetta","Quetta",7,2,2,0,8
"334","Balochistan","Quetta","Quetta",44,3,3,0,8
"334","Balochistan","Quetta","Quetta",57,1,1,1,8
"334","Balochistan","Quetta","Quetta",81,2,2,0,8
"334","Balochistan","Quetta","Quetta",118,4,4,0,8
"334","Balochistan","Quetta","Quetta",136,3,3,0,8
"334","Balochistan","Quetta","Quetta",155,3,3,0,8
"334","Balochistan","Quetta","Quetta",192,3,3,0,8
"335","Balochistan","Quetta","Quetta",31,2,2,0,6
"335","Balochistan","Quetta","Quetta",84,2,2,0,6
"335","Balochistan","Quetta","Quetta",137,3,3,0,6
"335","Balochistan","Quetta","Quetta",190,2,2,0,6
"335","Balochistan","Quetta","Quetta",243,3,3,0,6
"335","Balochistan","Quetta","Quetta",296,1,1,0,6
"336","Balochistan","Quetta","Quetta",45,2,2,1,6
"336","Balochistan","Quetta","Quetta",90,1,1,0,6
"336","Balochistan","Quetta","Quetta",135,2,2,0,6
"336","Balochistan","Quetta","Quetta",180,6,5,2,6
"336","Balochistan","Quetta","Quetta",225,4,4,0,6
"336","Balochistan","Quetta","Quetta",270,2,2,0,6
"34","AJK","Mirpur","Mirpur",18,2,2,0,6
"34","AJK","Mirpur","Mirpur",35,5,5,2,6
"34","AJK","Mirpur","Mirpur",86,1,1,1,6
"343","Balochistan","Rakhshan","Chagai",4,2,2,1,6
"343","Balochistan","Rakhshan","Chagai",18,2,2,2,6
"343","Balochistan","Rakhshan","Chagai",32,2,2,2,6
"343","Balochistan","Rakhshan","Chagai",46,1,1,1,6
"343","Balochistan","Rakhshan","Chagai",60,2,2,1,6
"343","Balochistan","Rakhshan","Chagai",74,1,1,1,6
"344","Balochistan","Rakhshan","Chagai",10,7,6,3,4
"344","Balochistan","Rakhshan","Chagai",27,2,2,1,4
"344","Balochistan","Rakhshan","Chagai",72,5,4,3,4
"344","Balochistan","Rakhshan","Chagai",87,3,3,2,4
"345","Balochistan","Rakhshan","Chagai",2,2,2,0,6
"345","Balochistan","Rakhshan","Chagai",10,2,2,1,6
"345","Balochistan","Rakhshan","Chagai",18,2,2,2,6
"345","Balochistan","Rakhshan","Chagai",26,1,1,1,6
"345","Balochistan","Rakhshan","Chagai",34,2,2,1,6
"345","Balochistan","Rakhshan","Chagai",42,1,1,1,6
"346","Balochistan","Rakhshan","Chagai",10,3,3,1,6
"346","Balochistan","Rakhshan","Chagai",25,3,3,1,6
"346","Balochistan","Rakhshan","Chagai",40,4,4,1,6
"346","Balochistan","Rakhshan","Chagai",55,4,4,1,6
"346","Balochistan","Rakhshan","Chagai",70,3,3,3,6
"346","Balochistan","Rakhshan","Chagai",85,4,4,2,6
"347","Balochistan","Rakhshan","Chagai",1,2,2,2,6
"347","Balochistan","Rakhshan","Chagai",15,2,2,1,6
"347","Balochistan","Rakhshan","Chagai",29,2,2,1,6
"347","Balochistan","Rakhshan","Chagai",43,1,1,1,6
"347","Balochistan","Rakhshan","Chagai",57,1,1,1,6
"347","Balochistan","Rakhshan","Chagai",71,2,2,0,6
"348","Balochistan","Rakhshan","Chagai",2,3,3,2,6
"348","Balochistan","Rakhshan","Chagai",9,1,1,1,6
"348","Balochistan","Rakhshan","Chagai",16,1,1,1,6
"348","Balochistan","Rakhshan","Chagai",23,2,2,2,6
"348","Balochistan","Rakhshan","Chagai",30,3,3,2,6
"348","Balochistan","Rakhshan","Chagai",37,2,2,2,6
"350","Balochistan","Rakhshan","Chagai",5,4,4,2,6
"350","Balochistan","Rakhshan","Chagai",14,3,3,2,6
"350","Balochistan","Rakhshan","Chagai",23,4,4,2,6
"350","Balochistan","Rakhshan","Chagai",32,1,0,1,6
"350","Balochistan","Rakhshan","Chagai",41,2,2,2,6
"350","Balochistan","Rakhshan","Chagai",50,2,2,2,6
"351","Balochistan","Rakhshan","Chagai",1,2,2,0,6
"351","Balochistan","Rakhshan","Chagai",10,3,3,1,6
"351","Balochistan","Rakhshan","Chagai",19,2,2,1,6
"351","Balochistan","Rakhshan","Chagai",28,3,3,2,6
"351","Balochistan","Rakhshan","Chagai",37,2,2,0,6
"351","Balochistan","Rakhshan","Chagai",46,2,2,1,6
"352","Balochistan","Rakhshan","Kharan",7,2,2,0,6
"352","Balochistan","Rakhshan","Kharan",15,1,1,0,6
"352","Balochistan","Rakhshan","Kharan",22,4,3,1,6
"352","Balochistan","Rakhshan","Kharan",25,4,4,1,6
"352","Balochistan","Rakhshan","Kharan",30,1,1,0,6
"352","Balochistan","Rakhshan","Kharan",44,2,2,2,6
"353","Balochistan","Rakhshan","Kharan",3,2,2,0,6
"353","Balochistan","Rakhshan","Kharan",20,2,2,2,6
"353","Balochistan","Rakhshan","Kharan",37,1,1,0,6
